stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,wheelchair_boarding
PD767,,PD767-Av. Castillo Velasco / Esq. Los 3 Antonios,-33.458473,-70.602936,,0
PD768,,PD768-Av. Castillo Velasco / Esq. Av. Pedro De Valdivia,-33.458242,-70.605281,,0
PD769,,PD769-Av. Castillo Velasco / Esq. Rafael Prado,-33.458025,-70.607323,,0
PD770,,PD770-Av. Castillo Velasco / Esq. Campos De Deportes,-33.457833,-70.609232,,0
PD771,,PD771-Av. Castillo Velasco / Esq. H. Covarrubias,-33.457616,-70.611547,,0
PD772,,PD772-Av. Castillo Velasco / Esq. Mons. Eyzaguirre,-33.457418,-70.613745,,0
PD773,,PD773-Av. Castillo Velasco / Esq. José M. Infante,-33.457002,-70.618020,,0
PD774,,PD774-Av. Castillo Velasco / Esq. Avenida Salvador,-33.456728,-70.620602,,0
PD775,,PD775-Av. Castillo Velasco / Esq. Lo Encalada,-33.456396,-70.624276,,0
PD797,,PD797-Los Baqueanos / Esq. Valle Hermoso,-33.473487,-70.532169,,0
PD1450,,PD1450-Av. Las Parcelas / Esq. Nueva,-33.470042,-70.549340,,0
PD799,,PD799-Avenida Oriental / Esq. Pasaje 59,-33.466767,-70.561356,,0
PD800,,PD800-Avenida Oriental / Esq. Calle 1-A,-33.465364,-70.564099,,0
PD801,,PD801-Avenida Oriental / Esq. Los Molineros,-33.464375,-70.565776,,0
PD802,,PD802-Avenida Oriental / Esq. Manuel Carvallo,-33.463822,-70.568010,,0
PD803,,PD803-Manuel Carvallo / Esq. Av. José Arrieta,-33.461160,-70.567336,,0
PA488,,PA488-Avenida 10 De Julio / Esq. Doctor Brunner,-33.452025,-70.637872,,0
PA489,,PA489-Avenida 10 De Julio / Esq. Carmen,-33.452589,-70.640490,,0
PA490,,PA490-Avenida 10 De Julio / Esq. Av. Santa Rosa,-33.453167,-70.643711,,0
PA491,,PA491-Avenida 10 De Julio / Esq. San Francisco,-33.453603,-70.646069,,0
PA492,,PA492-Avenida 10 De Julio / Esq. San Diego,-33.454009,-70.649704,,0
PA493,,PA493-Avenida 10 De Julio / Esq. Nataniel Cox,-33.454333,-70.652168,,0
PA494,,PA494-Dieciocho / Esq. Santa Isabel,-33.453415,-70.656779,,0
PA478,,PA478-Copiapó / Esq. San Diego,-33.455623,-70.650738,,0
PA479,,PA479-Copiapó / Esq. Serrano,-33.455127,-70.647295,,0
PA480,,PA480-Copiapó / Esq. Av. Santa Rosa,-33.454526,-70.644189,,0
PA481,,PA481-Copiapó / Esq. Carmen,-33.453900,-70.640768,,0
PA482,,PA482-Copiapó / Esq. Lira,-33.453514,-70.637985,,0
PA483,,PA483-Copiapó / Esq. Avenida Portugal,-33.452774,-70.634456,,0
PD787,,PD787-Paula Jaraquemada / Esq. Av. José Arrieta,-33.459837,-70.569141,,0
PD788,,PD788-Cruz Almeyda / Esq. Avenida Oriental,-33.462989,-70.570271,,0
PD789,,PD789-Avenida Oriental / Esq. Manuel Carvallo,-33.463773,-70.568560,,0
PD790,,PD790-Avenida Oriental / Esq. Los Molineros,-33.464296,-70.566508,,0
PD791,,PD791-Avenida Oriental / Esq. Parque 1,-33.465716,-70.563929,,0
PD792,,PD792-Avenida Oriental / Esq. Ictinos,-33.466956,-70.561127,,0
PD1451,,PD1451-Av. Las Parcelas / Esq. Nueva,-33.470108,-70.549487,,0
PD917,,PD917-Río Claro / Esq. Los Piuquenes,-33.475470,-70.534065,,0
PD918,,PD918-Río Claro / Esq. Salomón Corvalán,-33.477102,-70.534501,,0
PD919,,PD919-Av. Las Perdices / Esq. Calle 3,-33.479648,-70.534852,,0
PD920,,PD920-Av. Las Perdices / Esq. Antupirén,-33.482795,-70.535978,,0
PD923,,PD923-Antupirén / Esq. El Acueducto,-33.481902,-70.538929,,0
PD924,,PD924-Antupirén / Esq. Ricardo Grellet,-33.480385,-70.542378,,0
PD925,,PD925-Antupirén / Esq. Av. Consistorial,-33.479301,-70.544885,,0
PD926,,PD926-Consistorial / Esq. Avenida El Valle,-33.483077,-70.546483,,0
PD927,,PD927-Consistorial / Esq. Francisco Otta,-33.485187,-70.548177,,0
PD928,,PD928-Consistorial / Esq. Av. Los Presidentes,-33.488808,-70.549720,,0
PD933,,PD933-El Valle / Esq. Istmo,-33.475588,-70.575613,,0
PD934,,PD934-El Valle / Esq. Av. A. Vespucio,-33.475237,-70.577272,,0
PD935,,PD935-Los Olmos / Esq. Siria,-33.479972,-70.585271,,0
PD936,,PD936-Los Olmos / Esq. Lo Plaza,-33.479840,-70.588278,,0
PD1389,,PD1389-Los Olmos / Esq. Chinchorro,-33.479757,-70.590711,,0
PD937,,PD937-Los Olmos / Esq. Santa Julia,-33.479678,-70.592636,,0
PD938,,PD938-Los Olmos / Esq. Brown Sur,-33.479575,-70.595159,,0
PD939,,PD939-Los Olmos / Esq. Avenida Macul,-33.479440,-70.598752,,0
PD940,,PD940-Los Olmos / Esq. Exequiel Fernández,-33.479355,-70.601187,,0
PD941,,PD941-Los Olmos / Esq. Las Dalias,-33.479298,-70.602672,,0
PD942,,PD942-Los Olmos / Esq. Av. Pedro De Valdivia,-33.479185,-70.605600,,0
PD943,,PD943-Los Espinos / Esq. Joaquín Rodríguez,-33.476972,-70.606628,,0
PD944,,PD944-Los Espinos / Esq. Castillo Urizar,-33.477110,-70.609392,,0
PD945,,PD945-Castillo Urízar / Esq. Los Olmos,-33.479873,-70.609916,,0
PD946,,PD946-Castillo Urízar / Esq. Los Plátanos,-33.482399,-70.609737,,0
PD947,,PD947-Los Plátanos / Esq. Avenida Marathon,-33.483110,-70.612538,,0
PD949,,PD949-Avenida Quilín / Esq. Til Til,-33.485432,-70.615780,,0
PD950,,PD950-Parada 6 / (M) Carlos Valdovinos,-33.485816,-70.618507,,0
PH1641,,PH1641-Parada 4 / (M) Rodrigo De Araya,-33.479034,-70.622637,,0
PH429,,PH429-Juan Sebastián Bach / Esq. Haydn,-33.479571,-70.625423,,0
PH430,,PH430-Juan Sebastián Bach / Esq. Stravinsky,-33.480032,-70.627832,,0
PH431,,PH431-Juan Sebastián Bach / Esq. Lira,-33.480544,-70.629990,,0
PA825,,PA825-Parada 2 / Andén (Eim) Franklin,-33.476224,-70.649450,,0
PH1642,,PH1642-Parada 3 / (M) Rodrigo De Araya,-33.479063,-70.622398,,0
PD956,,PD956-Los Plátanos / Esq. Urizar,-33.483106,-70.610421,,0
PD957,,PD957-Castillo Urízar / Esq. Los Olmos,-33.479596,-70.609838,,0
PD958,,PD958-Castillo Urízar / Esq. Los Espinos,-33.477442,-70.609995,,0
PD959,,PD959-Los Espinos / Esq. Av. Pedro De Valdivia,-33.477042,-70.606566,,0
PD960,,PD960-Los Olmos / Esq. Los 3 Antonios,-33.479296,-70.604680,,0
PD961,,PD961-Los Olmos / Esq. Las Dalias,-33.479356,-70.603145,,0
PD962,,PD962-Los Olmos / Esq. Exequiel Fernández,-33.479414,-70.601626,,0
PD963,,PD963-Los Olmos / Esq. Avenida Macul,-33.479502,-70.599327,,0
PD964,,PD964-Los Olmos / Esq. Brown Sur,-33.479648,-70.595605,,0
PD965,,PD965-Los Olmos / Esq. Santa Julia,-33.479736,-70.593084,,0
PD1388,,PD1388-Los Olmos / Esq. María Etcheverry,-33.479823,-70.590759,,0
PD966,,PD966-Los Olmos / Esq. El Líbano,-33.479900,-70.588840,,0
PD967,,PD967-Los Olmos / Esq. Siria,-33.480040,-70.585667,,0
PD968,,PD968-Los Olmos / Esq. Ramón Cruz Montt,-33.480126,-70.583728,,0
PD969,,PD969-Península / Esq. Afluente,-33.469938,-70.574697,,0
PD970,,PD970-Península / Esq. El Lago,-33.471843,-70.575306,,0
PD971,,PD971-Península / Esq. El Litoral,-33.473480,-70.575827,,0
PD972,,PD972-Península / Esq. Avenida El Valle,-33.475278,-70.576257,,0
PD1392,,PD1392-Caracas / Esq. Venezuela,-33.479088,-70.566206,,0
PD977,,PD977-Caracas / Esq. Bolívar,-33.480932,-70.566743,,0
PD978,,PD978-Caracas / Esq. Av. Los Presidentes,-33.483045,-70.567753,,0
PD982,,PD982-Consistorial / Esq. Mar Pérsico,-33.486426,-70.548728,,0
PD983,,PD983-Consistorial / Esq. Avenida El Valle,-33.483760,-70.546811,,0
PD984,,PD984-Consistorial / Esq. Antupirén,-33.479565,-70.545100,,0
PD985,,PD985-Antupirén / Esq. Ricardo Grellet,-33.480368,-70.542816,,0
PD986,,PD986-Antupirén / Esq. El Acueducto,-33.481768,-70.539454,,0
PD987,,PD987-Av. Las Perdices / Esq. Antupirén,-33.482811,-70.535913,,0
PD988,,PD988-Av. Las Perdices / Esq. Orlando Letelier,-33.479731,-70.534790,,0
PD989,,PD989-Av. Las Perdices / Esq. Avenida Grecia,-33.479215,-70.534742,,0
PD990,,PD990-Av. Las Perdices / Esq. Avenida Grecia,-33.477972,-70.534474,,0
PD991,,PD991-Río Claro / Esq. Los Piuquenes,-33.475749,-70.534045,,0
PD992,,PD992-Río Claro / Esq. Los Baqueanos,-33.473485,-70.533384,,0
PD546,,PD546-Avenida Grecia / Esq. Las Perdices,-33.477804,-70.533918,,0
PD993,,PD993-Avenida Grecia / Esq. Jacarandá,-33.476899,-70.537031,,0
PD994,,PD994-Jacarandá / Esq. Tagua Tagua,-33.474962,-70.536855,,0
PD995,,PD995-Jacarandá / Esq. Av. Las Parcelas,-33.472911,-70.536283,,0
PD999,,PD999-Mamiña / Esq. Salar Del Carmen,-33.456673,-70.534857,,0
PD1000,,PD1000-Andacollo / Esq. Pasaje 4,-33.454758,-70.536492,,0
PD1001,,PD1001-Andacollo / Esq. Nva. Larraín,-33.452589,-70.536257,,0
PD1003,,PD1003-Valenzuela Llanos / Esq. C. Silva Vildósola,-33.440829,-70.533721,,0
PD1004,,PD1004-Av. Padre Hurtado / Esq. 23 De Febrero,-33.437981,-70.536435,,0
PD1005,,PD1005-Av. Padre Hurtado / Esq. V. Puelma,-33.435139,-70.537206,,0
PD1006,,PD1006-Av. Padre Hurtado / Esq. V. Puelma,-33.433676,-70.537779,,0
PD1377,,PD1377-Eliecer Parada / Esq. Mariano Sánchez F.,-33.433282,-70.581991,,0
PD1009,,PD1009-Av. Padre Hurtado-Sur / Esq. V. Puelma,-33.433210,-70.538315,,0
PD1010,,PD1010-Av. Padre Hurtado / Esq. Helsby,-33.435396,-70.537323,,0
PD1011,,PD1011-Av. Padre Hurtado / Esq. 23 De Febrero,-33.437471,-70.536742,,0
PD1018,,PD1018-Quillagua / Esq. Talinay,-33.458674,-70.533779,,0
PD1021,,PD1021-Quebrada Camarones / Esq. Valle Hermoso,-33.466612,-70.533883,,0
PD1024,,PD1024-Jacarandá / Esq. Tagua Tagua,-33.474638,-70.536858,,0
PD1025,,PD1025-El Acueducto / Esq. Avenida Grecia,-33.476649,-70.537433,,0
PD1307,,PD1307-Luis Valenzuela / Esq. Armando Moock,-33.489787,-70.598247,,0
PD1308,,PD1308-Luis Valenzuela / Esq. Paipote,-33.489860,-70.596203,,0
PD1309,,PD1309-Luis Valenzuela / Esq. Arturo Gordon,-33.489996,-70.592810,,0
PD1310,,PD1310-Luis Valenzuela / Esq. El Líbano,-33.490067,-70.590739,,0
PD1311,,PD1311-Luis Valenzuela / Esq. Ramón Cruz Montt,-33.489679,-70.587254,,0
PD1312,,PD1312-Ramón Cruz / Esq. Avenida Quilín,-33.487331,-70.586007,,0
PD1057,,PD1057-Consistorial / Esq. Lago O'Higgins,-33.469034,-70.540820,,0
PD1058,,PD1058-Consistorial / Esq. Valle Hermoso,-33.465288,-70.539839,,0
PD1059,,PD1059-Consistorial / Esq. Av. José Arrieta,-33.463470,-70.539095,,0
PD1082,,PD1082-Consistorial / Esq. Valle Hermoso,-33.465034,-70.539852,,0
PD1083,,PD1083-Consistorial / Esq. Lago O'Higgins,-33.468549,-70.540770,,0
PD1084,,PD1084-Consistorial / Esq. Av. Las Parcelas,-33.471440,-70.541559,,0
PD623,,PD623-Avenida Las Torres / Esq. Calle 1,-33.502967,-70.572435,,0
PD1299,,PD1299-Ramón Cruz / Esq. San Lucas,-33.489953,-70.587275,,0
PD1300,,PD1300-Ramón Cruz / Esq. El Líbano,-33.491357,-70.590361,,0
PD1301,,PD1301-Arturo Gonzálvez / Esq. Augusto Winter,-33.491242,-70.593566,,0
PD1302,,PD1302-Arturo Gonzálvez / Esq. Armando Moock,-33.491072,-70.597693,,0
PD1303,,PD1303-Armando Moock / Esq. Víctor Dgo. Silva,-33.493032,-70.598274,,0
PD1304,,PD1304-Víctor Domingo Silva / Esq. Avenida Macul,-33.493128,-70.599458,,0
PD1405,,PD1405-Quebrada De Suca / Esq. Lago O'Higgins,-33.466567,-70.536869,,0
PD1404,,PD1404-Quebrada De Suca / Esq. Lago O'Higgins,-33.469260,-70.537952,,0
PD1403,,PD1403-Quebrada De Suca / Esq. Av. Las Parcelas,-33.472155,-70.538738,,0
PD1094,,PD1094-Av. José Arrieta / Esq. Pasaje José Arrieta,-33.467314,-70.524589,,0
PD1095,,PD1095-Av. José Arrieta / Esq. C. De La.Montaña,-33.466548,-70.527316,,0
PD1096,,PD1096-Av. José Arrieta / Esq. Las Perdices,-33.465848,-70.529786,,0
PD1097,,PD1097-M. Sánchez Fontecilla / Esq. Limarí,-33.461213,-70.551876,,0
PD1098,,PD1098-Limarí / Esq. El Molle,-33.459015,-70.551644,,0
PD1099,,PD1099-Limarí / Esq. Talinay,-33.457946,-70.551341,,0
PD1100,,PD1100-Talinay / Esq. Vicente Bourquet,-33.457729,-70.552677,,0
PD1101,,PD1101-Pepe Vila / Esq. Pepe Vila,-33.456759,-70.552589,,0
PD1102,,PD1102-Pepe Vila / Esq. Heriberto Ortíz,-33.454733,-70.551989,,0
PD1103,,PD1103-Pepe Vila / Esq. Los Corcolenes,-33.452361,-70.551302,,0
PD1105,,PD1105-Pepe Vila / Esq. Los Corcolenes,-33.452094,-70.551410,,0
PD1106,,PD1106-Pepe Vila / Esq. Los Prunos,-33.454341,-70.552059,,0
PD1107,,PD1107-Pepe Vila / Esq. G. Casas Cordero,-33.456771,-70.552772,,0
PD1108,,PD1108-Pepe Vila / Esq. El Molle,-33.458619,-70.553188,,0
PD1109,,PD1109-M. Sánchez Fontecilla / Esq. José Arrieta,-33.461125,-70.552028,,0
PD1110,,PD1110-M. Sánchez Fontecilla / Esq. José Arrieta,-33.462357,-70.551173,,0
PD1042,,PD1042-Parada / Homecenter La Reina,-33.463537,-70.545664,,0
PD1368,,PD1368-Av. José Arrieta / Esq. C. De La.Montaña,-33.466273,-70.528791,,0
PD1111,,PD1111-Parada / Av. José Arrieta Altura Del 9800,-33.466810,-70.526976,,0
PD1112,,PD1112-Av. José Arrieta / Esq. Álvaro Casanova,-33.467748,-70.523784,,0
PD1188,,PD1188-Jorge Alessandri / Esq. Los Ceramistas,-33.455626,-70.544703,,0
PD1189,,PD1189-Jorge Alessandri / Esq. Los Hilanderos,-33.453415,-70.544082,,0
PD1378,,PD1378-Jorge Alessandri / Esq. Avenida Larraín,-33.451463,-70.543530,,0
PD712,,PD712-Avenida Simón Bolívar / Esq. Monseñor Edwards,-33.446306,-70.561259,,0
PD713,,PD713-Avenida Simón Bolívar / Esq. Palmas De Mallorca,-33.445647,-70.557469,,0
PD714,,PD714-Avenida Simón Bolívar / Esq. Valladolid,-33.445136,-70.554677,,0
PD715,,PD715-Avenida Simón Bolívar / Esq. V. Pérez Rosales,-33.444752,-70.552484,,0
PD716,,PD716-Avenida Simón Bolívar / Esq. Pablo Burchard,-33.444023,-70.549488,,0
PD717,,PD717-Avenida Simón Bolívar / Esq. Juan Fco. González,-33.444200,-70.545845,,0
PD718,,PD718-Avenida Simón Bolívar / Esq. Carlos Ossandón,-33.444306,-70.543703,,0
PD1632,,PD1632-Carlos Silva Vildósola / Esq. Escri. Manuel Rojas,-33.441585,-70.529326,,0
PD1411,,PD1411-Avenida Echeñique / Esq. Oscar Castro,-33.442842,-70.538066,,0
PD1410,,PD1410-Parada 2 / Plaza Ossandón,-33.442383,-70.541910,,0
PD1431,,PD1431-Parada 1 / Plaza Ossandón,-33.442014,-70.544491,,0
PD751,,PD751-Avenida Echeñique / Esq. Ramos Catalán,-33.441873,-70.547117,,0
PD752,,PD752-Avenida Echeñique / Esq. Avenida Echeñique,-33.441743,-70.550028,,0
PD753,,PD753-Avenida Echeñique / Esq. V. Pérez Rosales,-33.442236,-70.552959,,0
PD754,,PD754-Avenida Echeñique / Esq. Palmas De Mallorca,-33.443346,-70.556671,,0
PD755,,PD755-Avenida Echeñique / Esq. Santa Rita,-33.443968,-70.559287,,0
PD756,,PD756-Avenida Echeñique / Esq. Monseñor Edwards,-33.444248,-70.561219,,0
PD757,,PD757-Avenida Echeñique / Esq. Loreley,-33.444570,-70.564568,,0
PD759,,PD759-Parada 4 / (M) Simón Bolívar,-33.445333,-70.571153,,0
PD1211,,PD1211-Jorge Alessandri / Esq. Los Hilanderos,-33.452819,-70.544092,,0
PD1212,,PD1212-Jorge Alessandri / Esq. Los Ceramistas,-33.455062,-70.544724,,0
PD1213,,PD1213-Jorge Alessandri / Esq. Talinay,-33.457821,-70.545511,,0
PD725,,PD725-Talinay / Esq. Julia Bernstein,-33.459252,-70.526815,,0
PD1384,,PD1384-Talinay / Esq. Av. Las Perdices,-33.459117,-70.529157,,0
PD1261,,PD1261-Avenida Echeñique / Esq. Rosita Renard,-33.446113,-70.574015,,0
PD1262,,PD1262-Avenida Echeñique / Esq. Hamburgo,-33.446298,-70.576682,,0
PD1263,,PD1263-Avenida Echeñique / Esq. Coventry,-33.446471,-70.580619,,0
PD1264,,PD1264-Avenida Echeñique / Esq. Montenegro,-33.446611,-70.584391,,0
PD1265,,PD1265-Avenida Echeñique / Esq. Pedro Torres,-33.445915,-70.587436,,0
PD1266,,PD1266-Avenida Echeñique / Esq. Av. Eliécer Parada,-33.444565,-70.590026,,0
PC987,,PC987-Avenida Echeñique / Esq. Renato Zanelli,-33.442624,-70.593739,,0
PC988,,PC988-El Aguilucho / Esq. Avenida Holanda,-33.442849,-70.596386,,0
PC989,,PC989-El Aguilucho / Esq. Avenida Los Leones,-33.443140,-70.599145,,0
PC1149,,PC1149-Dr. Pedro Lautaro Ferrer / Esq. Av. Ricardo Lyon,-33.444949,-70.602748,,0
PC1150,,PC1150-Dr. Pedro Lautaro Ferrer / Esq. Av. Pedro De Valdivia,-33.445328,-70.605911,,0
PC1152,,PC1152-Diagonal Oriente / Esq. Granada,-33.445691,-70.608841,,0
PC1153,,PC1153-Diagonal Oriente / Esq. Av. Antonio Varas,-33.446313,-70.611068,,0
PC1154,,PC1154-Diagonal Oriente / Esq. Ob. Manuel De Alday,-33.446772,-70.614387,,0
PC995,,PC995-Santa Isabel / Esq. Av. J. Miguel Claro,-33.445565,-70.616896,,0
PC996,,PC996-Santa Isabel / Esq. Av. José M. Infante,-33.444880,-70.619249,,0
PC997,,PC997-Santa Isabel / Esq. Avenida Salvador,-33.445595,-70.622604,,0
PC998,,PC998-Santa Isabel / Esq. Avenida Italia,-33.446100,-70.624991,,0
PC999,,PC999-Condell / Esq. Marín,-33.444460,-70.626511,,0
PD1267,,PD1267-Sucre / Esq. Av. Ricardo Lyon,-33.448219,-70.602126,,0
PD1268,,PD1268-Sucre / Esq. Av. Pedro De Valdivia,-33.448590,-70.605187,,0
PD1269,,PD1269-Sucre / Esq. Hernán Cortés,-33.448500,-70.609994,,0
PD1270,,PD1270-Sucre / Esq. Av. Manuel Montt,-33.448818,-70.613017,,0
PD1271,,PD1271-Sucre / Esq. Av. J. Miguel Claro,-33.449266,-70.616000,,0
PD1272,,PD1272-Sucre / Esq. José M. Infante,-33.449541,-70.618000,,0
PD1273,,PD1273-Sucre / Esq. Avenida Salvador,-33.450160,-70.621145,,0
PD1274,,PD1274-Sucre / Esq. Avenida Condell,-33.450650,-70.624383,,0
PC1003,,PC1003-Santa Isabel / Esq. Avenida Seminario,-33.446974,-70.628817,,0
PC1004,,PC1004-Santa Isabel / Esq. Avenida Condell,-33.446500,-70.626128,,0
PC1005,,PC1005-Santa Isabel / Esq. Avenida Salvador,-33.445835,-70.623083,,0
PC1006,,PC1006-Santa Isabel / Esq. Av. José M. Infante,-33.445131,-70.619696,,0
PC1007,,PC1007-Santa Isabel / Esq. Av. J. Miguel Claro,-33.445683,-70.617086,,0
PC1008,,PC1008-Santa Isabel / Esq. Ob. Manuel De Alday,-33.446923,-70.614558,,0
PI635,,PI635-Diagonal Oriente / Esq. Av. Antonio Varas,-33.446536,-70.611538,,0
PI636,,PI636-Diagonal Oriente / Esq. Dr. A. Del Río,-33.445812,-70.608890,,0
PI637,,PI637-Diagonal Oriente / Esq. Av. Pedro De Valdivia,-33.445481,-70.606356,,0
PI638,,PI638-Battle Y Ordóñez / Esq. Av. Ricardo Lyon,-33.445082,-70.603055,,0
PI639,,PI639-Battle Y Ordóñez / Esq. Avenida Los Leones,-33.444729,-70.599395,,0
PD1036,,PD1036-Av. Jaime Guzmán E. / Esq. Hernán Cortés,-33.445897,-70.596493,,0
PD1037,,PD1037-Av. Jaime Guzmán E. / Esq. Regina Pacis,-33.446818,-70.594713,,0
PD1298,,PD1298-Avenida Simón Bolívar / Esq. Brown Norte,-33.448551,-70.591738,,0
PD1277,,PD1277-Avenida Simón Bolívar / Esq. Pedro Torres,-33.448539,-70.588603,,0
PD1278,,PD1278-Avenida Simón Bolívar / Esq. Montenegro,-33.448499,-70.585262,,0
PD1279,,PD1279-Avenida Simón Bolívar / Esq. Gral. Gorostiaga,-33.448417,-70.582973,,0
PD1280,,PD1280-Avenida Simón Bolívar / Esq. Juan Fco. González,-33.448305,-70.579914,,0
PD1281,,PD1281-Avenida Simón Bolívar / Esq. Hamburgo,-33.448200,-70.577120,,0
PD1282,,PD1282-Avenida Simón Bolívar / Esq. H. Covarrubias,-33.448112,-70.574131,,0
PD1385,,PD1385-Talinay / Esq. Julia Bernstein,-33.459290,-70.527289,,0
PD1383,,PD1383-Talinay / Esq. Álvaro Casanova,-33.459511,-70.523581,,0
PD1291,,PD1291-Parada / Hospital De Carabineros,-33.451033,-70.610069,,0
PD1293,,PD1293-Avenida Simón Bolívar / Esq. Av. Pedro De Valdivia,-33.450462,-70.605593,,0
PD1294,,PD1294-Avenida Simón Bolívar / Esq. Av. Ricardo Lyon,-33.450033,-70.602600,,0
PD1295,,PD1295-Avenida Simón Bolívar / Esq. Avenida Suecia,-33.449762,-70.600723,,0
PD1296,,PD1296-Avenida Simón Bolívar / Esq. Chile España,-33.449366,-70.598304,,0
PD1297,,PD1297-Avenida Simón Bolívar / Esq. Jorge Washington,-33.448747,-70.594384,,0
PD1455,,PD1455-Avenida Grecia / Esq. Amanecer,-33.476464,-70.539276,,0
PD1454,,PD1454-Avenida Grecia / Esq. Av. Consistorial,-33.475798,-70.542611,,0
PD1463,,PD1463-Consistorial / Esq. Antupirén,-33.478584,-70.544714,,0
PD1456,,PD1456-M. Sánchez Fontecilla / Esq. Valle Del Aconcagua,-33.489126,-70.558181,,0
PD1457,,PD1457-M. Sánchez Fontecilla / Esq. Av. Quilín-Norte,-33.491308,-70.558485,,0
PD1458,,PD1458-M. Sánchez Fontecilla / Esq. Avenida Quilín,-33.495736,-70.558792,,0
PD1459,,PD1459-M. Sánchez Fontecilla / Esq. Avenida Quilín,-33.498293,-70.559596,,0
PD1462,,PD1462-Nevado Incahuasi / Esq. Pasaje Peatones 5,-33.504121,-70.579672,,0
PD1461,,PD1461-Nevado Incahuasi / Esq. Avenida Las Torres,-33.502126,-70.579372,,0
PD1441,,PD1441-Nevado Incahuasi / Esq. Calle 402,-33.503878,-70.579736,,0
PD1460,,PD1460-Nevado Incahuasi / Esq. Av. Sn. Luis De Macul,-33.505889,-70.580034,,0
PD819,,PD819-Av. San Luis De Macul / Esq. Tucapel,-33.507706,-70.567479,,0
PD1425,,PD1425-Consistorial / Esq. Avenida Grecia,-33.476187,-70.543081,,0
PD1032,,PD1032-Battle Y Ordóñez / Esq. Gral. Gorostiaga,-33.453031,-70.582513,,0
PD1033,,PD1033-Battle Y Ordóñez / Esq. Montenegro,-33.451508,-70.585093,,0
PD1034,,PD1034-Battle Y Ordóñez / Esq. Pedro Torres,-33.450055,-70.588082,,0
PD1035,,PD1035-Battle Y Ordóñez / Esq. Av. Simón Bolivar,-33.448683,-70.590964,,0
PC979,,PC979-Av. Jaime Guzmán E. / Esq. Regina Pacis,-33.446844,-70.594323,,0
PC980,,PC980-Av. Jaime Guzmán E. / Esq. Avenida Holanda,-33.445432,-70.596772,,0
PC1103,,PC1103-Parada 7 / (M) Manuel Montt,-33.430358,-70.619379,,0
PD1589,,PD1589-Chile España / Esq. Jaime Guzmán E.,-33.446546,-70.596473,,0
PD1038,,PD1038-Av. Jaime Guzmán E. / Esq. Av. Simón Bolivar,-33.448270,-70.591977,,0
PD1039,,PD1039-Battle Y Ordóñez / Esq. Pedro Torres,-33.449879,-70.588736,,0
PD1040,,PD1040-Battle Y Ordóñez / Esq. Montenegro,-33.451422,-70.585524,,0
PD1041,,PD1041-Battle Y Ordóñez / Esq. Gral. Gorostiaga,-33.453010,-70.582762,,0
PD816,,PD816-Parada 3 / (M) Villa Frei,-33.454293,-70.580602,,0
PD1283,,PD1283-Avenida Simón Bolívar / Esq. Avenida Ossa,-33.448072,-70.572104,,0
PD1655,,PD1655-Álvaro Casanova-Oriente / Esq. La Candelaria,-33.482081,-70.523881,,0
PD1651,,PD1651-Álvaro Casanova-Oriente / Esq. Antupirén,-33.485455,-70.524597,,0
PD1650,,PD1650-Antupirén / Esq. Calle Local,-33.484927,-70.526439,,0
PD1649,,PD1649-Antupirén / Esq. Pasaje El Valle,-33.483732,-70.529689,,0
PD1648,,PD1648-Antupirén / Esq. Col. Rudolf Steiner,-33.483213,-70.533049,,0
PD922,,PD922-Antupirén / Esq. Las Perdices,-33.483082,-70.535625,,0
PD1426,,PD1426-Consistorial / Esq. Av. Las Parcelas,-33.471953,-70.541623,,0
PD454,,PD454-Avenida Larrain / Esq. Cordillera,-33.452041,-70.535787,,0
PD1427,,PD1427-Quillagua / Esq. Mamiña,-33.456592,-70.533498,,0
PD1647,,PD1647-Antupirén / Esq. Camino El Sol,-33.483184,-70.535384,,0
PD921,,PD921-Antupirén / Esq. Maihue,-33.483282,-70.533495,,0
PD1646,,PD1646-Antupirén / Esq. Pasaje El Valle,-33.483680,-70.530270,,0
PD1645,,PD1645-Antupirén / Esq. Calle Local,-33.484848,-70.526943,,0
PD1644,,PD1644-Antupirén / Esq. Á. Casanova Ote.,-33.485612,-70.525019,,0
PD1656,,PD1656-Álvaro Casanova-Oriente / Esq. La Candelaria,-33.484871,-70.524404,,0
PD1654,,PD1654-Álvaro Casanova-Oriente / Esq. Av. Diag. Las Torres,-33.482380,-70.523843,,0
PD1423,,PD1423-Amanecer / Esq. Tagua Tagua,-33.474148,-70.539223,,0
PD1430,,PD1430-Av. Las Perdices / Esq. Av. Quilín-Sur,-33.501463,-70.543486,,0
PD1432,,PD1432-Av. Las Perdices / Esq. Quebrada De Macul,-33.508815,-70.543062,,0
PE1414,,PE1414-Macul Alto / Esq. Av.C. Las Perdices,-33.513456,-70.541247,,0
PD1253,,PD1253-Macul Alto / Esq. Cam. Del Convento,-33.513308,-70.538244,,0
PE1389,,PE1389-Macul Alto / Esq. Santa Sofía,-33.513221,-70.534475,,0
PE1390,,PE1390-Macul Alto / Esq. Cam. Del Canelo,-33.513367,-70.532083,,0
PE1502,,PE1502-Parada / Cond. Santuario,-33.514630,-70.527726,,0
PE1509,,PE1509-Macul Alto / Esq. Cam.Las Araucarias,-33.514257,-70.524606,,0
PE1506,,PE1506-Nueva María Angélica / Esq. Cam. Del Paisaje,-33.509998,-70.528474,,0
